,genre
618,http://fr.dbpedia.org/resource/Pop_psychédélique
619,http://fr.dbpedia.org/resource/Blues-rock
620,http://fr.dbpedia.org/resource/Funk_metal
621,http://fr.dbpedia.org/resource/Musique_semi-classique
622,http://fr.dbpedia.org/resource/R&B_contemporain
623,http://fr.dbpedia.org/resource/Opéra
624,http://fr.dbpedia.org/resource/Musique_moderne
625,pop rock / euro dance
626,http://fr.dbpedia.org/resource/Hip_hop_music
627,http://fr.dbpedia.org/resource/Hip_hop_Tuga
628,http://fr.dbpedia.org/resource/Progressive_house
629,http://fr.dbpedia.org/resource/Breaks
630,http://fr.dbpedia.org/resource/Hardstyle
631,http://fr.dbpedia.org/resource/Hard_house
632,http://fr.dbpedia.org/resource/Electro-house
633,http://fr.dbpedia.org/resource/College_rock
634,http://fr.dbpedia.org/resource/No_wave
635,http://fr.dbpedia.org/resource/Electro_pop_rock
636,http://fr.dbpedia.org/resource/Dream_pop
637,http://fr.dbpedia.org/resource/Ambient_music
638,http://fr.dbpedia.org/resource/Death_metal_progressif
639,http://fr.dbpedia.org/resource/Noisy_pop
640,http://fr.dbpedia.org/resource/Power_pop
641,http://fr.dbpedia.org/resource/Rock_music
642,http://fr.dbpedia.org/resource/Prague_underground_(movement)
643,http://fr.dbpedia.org/resource/Experimental_rock
644,http://fr.dbpedia.org/resource/Rock_en_espagnol
645,http://fr.dbpedia.org/resource/Ohangla
646,"Metal chrétien, death metal, heavy metal, thrash metal, metal néo-classique, metal progressif, power metal, speed metal"
647,http://fr.dbpedia.org/resource/Acid_jazz_(musique)
648,http://fr.dbpedia.org/resource/Funk_(musique)
649,http://fr.dbpedia.org/resource/Ambient_pop
650,http://fr.dbpedia.org/resource/Dreampop
651,"Martial, musique industrielle, musique électronique, néofolk"
652,http://fr.dbpedia.org/resource/Musique_turque
653,Variété
654,"Classique : Ballet, opéra"
655,http://fr.dbpedia.org/resource/Balearic_house
656,http://fr.dbpedia.org/resource/J-tek
657,http://fr.dbpedia.org/resource/Hip-hop_africain
658,http://fr.dbpedia.org/resource/National_socialist_black_metal
659,Alternative / electronic / industrial
660,"Heavy metal, speed metal, thrash metal, protometalcore"
661,http://fr.dbpedia.org/resource/Heavy_rock
662,http://fr.dbpedia.org/resource/New_prog
663,http://fr.dbpedia.org/resource/Boogie_woogie
664,http://fr.dbpedia.org/resource/Hip-hop_français
665,http://fr.dbpedia.org/resource/Chanson_réaliste
666,http://fr.dbpedia.org/resource/Traditionnel
667,http://fr.dbpedia.org/resource/Latin_pop
668,http://fr.dbpedia.org/resource/Hawfi
669,http://fr.dbpedia.org/resource/Hawzi
670,Inconnu
671,"Variété française, pop, reggae, soul, jazz et blues"
672,http://fr.dbpedia.org/resource/Musique_symphonique
673,"Rock, pop-rock"
674,http://fr.dbpedia.org/resource/UK_garage
675,http://fr.dbpedia.org/resource/Comédie_musicale
676,"pop electro français, pop electro"
677,http://fr.dbpedia.org/resource/Électro-rock
678,"Coupé-décalé, African Electro,"
679,http://fr.dbpedia.org/resource/Funky_house
680,http://fr.dbpedia.org/resource/Tech_house
681,http://fr.dbpedia.org/resource/Martial_industriel
682,http://fr.dbpedia.org/resource/Neofolk
683,http://fr.dbpedia.org/resource/Hardrock
684,http://fr.dbpedia.org/resource/Hard_bop
685,http://fr.dbpedia.org/resource/Gwerz
686,http://fr.dbpedia.org/resource/Kan_ha_diskan
687,pop
688,http://fr.dbpedia.org/resource/Heavy_Metal_(musique)
689,http://fr.dbpedia.org/resource/Metal_gothique
690,Classique-Innu
691,Jazz et musiques improvisées
692,House / dance / electro Deep music
693,http://fr.dbpedia.org/resource/Bollywood
694,http://fr.dbpedia.org/resource/Kollywood
695,http://fr.dbpedia.org/resource/Boléro
696,http://fr.dbpedia.org/resource/Biguine
697,http://fr.dbpedia.org/resource/Tango_(genre_musical)
698,http://fr.dbpedia.org/resource/Cadence
699,http://fr.dbpedia.org/resource/Cyber_metal
700,"Rock, folk, heavy blues"
701,http://fr.dbpedia.org/resource/Madrigal
702,"Folklorique touvain , Chant diphonique"
703,http://fr.dbpedia.org/resource/Medieval_metal
704,Indie folk
705,http://fr.dbpedia.org/resource/Musique_amazighe
706,motets
707,musique profane et instrumentale
708,http://fr.dbpedia.org/resource/Punk_Rock
709,http://fr.dbpedia.org/resource/Christian_rock
710,http://fr.dbpedia.org/resource/Ndombolo
711,http://fr.dbpedia.org/resource/Zumba
712,http://fr.dbpedia.org/resource/Southern_rock
713,musique instrumentale pour luth
714,http://fr.dbpedia.org/resource/Rock_instrumental
715,http://fr.dbpedia.org/resource/Lo-Fi
716,http://fr.dbpedia.org/resource/ElecListe_de_guitaristes_utilisant_la_Fender_Stratocastertronica
717,http://fr.dbpedia.org/resource/Avant-Garde
718,"musique expérimentale, NetMusic, musique improvisée, musique contemporaine, musique électroacoustique"
719,http://fr.dbpedia.org/resource/Musique_de_la_République_du_Congo
720,http://fr.dbpedia.org/resource/Musique_africaine
721,http://fr.dbpedia.org/resource/Rumba_congolaise
722,http://fr.dbpedia.org/resource/Soukous
723,http://fr.dbpedia.org/resource/Soul_psychédélique
724,http://fr.dbpedia.org/resource/Néo-metal
725,http://fr.dbpedia.org/resource/Country_pop
726,http://fr.dbpedia.org/resource/Italodance
727,http://fr.dbpedia.org/resource/Pop-folk
728,Electro rock oriental
729,[Stoner rock][Punk Hardcore|Hardcore]] / metal alternatif
730,http://fr.dbpedia.org/resource/Shibuya-kei
731,http://fr.dbpedia.org/resource/Kabyle
732,http://fr.dbpedia.org/resource/Kwela
733,http://fr.dbpedia.org/resource/Nederpop
734,http://fr.dbpedia.org/resource/Zoblazo
735,http://fr.dbpedia.org/resource/Tribal_house
736,http://fr.dbpedia.org/resource/Skacore
737,http://fr.dbpedia.org/resource/Alternative_hip-hop
738,http://fr.dbpedia.org/resource/Créole
739,http://fr.dbpedia.org/resource/Electro_punk
740,http://fr.dbpedia.org/resource/Rap_Français
741,http://fr.dbpedia.org/resource/Avant-garde_jazz
742,http://fr.dbpedia.org/resource/Fusion-rock
743,"Électronique, synthpop, Pop"
744,http://fr.dbpedia.org/resource/Smooth_jazz
745,http://fr.dbpedia.org/resource/Jazz_West_Coast
746,http://fr.dbpedia.org/resource/Instrumental_rock
747,http://fr.dbpedia.org/resource/Heavy_metal_music
748,http://fr.dbpedia.org/resource/Minimal_techno
749,http://fr.dbpedia.org/resource/Latin_rock
750,http://fr.dbpedia.org/resource/Musique_progressive
751,http://fr.dbpedia.org/resource/Arabic_Pop_(musique)
752,http://fr.dbpedia.org/resource/Horror-shock_metal
753,http://fr.dbpedia.org/resource/Sinophone
754,musique celtique
755,"Pop, rock"
756,http://fr.dbpedia.org/resource/Folk_music
757,http://fr.dbpedia.org/resource/Jam_bands
758,http://fr.dbpedia.org/resource/Neo_metal
759,Rock alternatif
760,"Heavy metal, hard rock, metal instrumental"
761,http://fr.dbpedia.org/resource/Culture_underground
762,http://fr.dbpedia.org/resource/Aggrotech
763,http://fr.dbpedia.org/resource/Electro-pop
764,http://fr.dbpedia.org/resource/Chanson_de_cabaret
765,http://fr.dbpedia.org/resource/Chanson_de_théâtre
766,http://fr.dbpedia.org/resource/Chanson_à_boire
767,chanson
768,opéra
769,http://fr.dbpedia.org/resource/Musique_électroacoustique
770,http://fr.dbpedia.org/resource/Lyrique
771,http://fr.dbpedia.org/resource/Havoc_Records
772,"Jazz,"
773,http://fr.dbpedia.org/resource/Slam_(poésie)
774,"Alternative hip hop, traditional hip hop"
775,"Rap, Electro, Urban , Hip-hop , House"
776,http://fr.dbpedia.org/resource/Rock_canadien
777,http://fr.dbpedia.org/resource/Boîte_de_nuit
778,http://fr.dbpedia.org/resource/Nujazz
779,http://fr.dbpedia.org/resource/Desert_rock
780,http://fr.dbpedia.org/resource/Nouvelle_scène_rock_française
781,http://fr.dbpedia.org/resource/NWOBHM
782,http://fr.dbpedia.org/resource/Medieval_rock
783,http://fr.dbpedia.org/resource/Frenchcore
784,"Techno, hard techno, techno hardcore, frenchcore"
785,http://fr.dbpedia.org/resource/Country_folk
786,http://fr.dbpedia.org/resource/Makina
787,http://fr.dbpedia.org/resource/Breakbeat_hardcore
788,http://fr.dbpedia.org/resource/Happy_hardcore
789,http://fr.dbpedia.org/resource/UK_hardcore
790,http://fr.dbpedia.org/resource/Reggae-dancehall
791,2003
792,chanson néerlandaise
793,musique instrumentale pour clavier
794,http://fr.dbpedia.org/resource/Latin_music
795,musique vocale a cappella
796,"Hip-hop alternatif, electro hop, hip-house, electronic dance"
797,http://fr.dbpedia.org/resource/Brostep
798,"Musique country-western; Comédien: théâtre, téléroman"
799,http://fr.dbpedia.org/resource/Vallenato
800,http://fr.dbpedia.org/resource/New_wave
801,http://fr.dbpedia.org/resource/Romance_(musique)
802,Black et thrash metal
803,Comédies musicales
804,Country brésilien
805,http://fr.dbpedia.org/resource/Adult_contemporary_(musique)
806,http://fr.dbpedia.org/resource/Boogie
807,http://fr.dbpedia.org/resource/Producteur_de_musique
808,http://fr.dbpedia.org/resource/Progressive_rock
809,chansons françaises et néerlandaises
810,http://fr.dbpedia.org/resource/Rap_Purement_Kinois
811,http://fr.dbpedia.org/resource/Rocksteady
812,Comédie musicale
813,http://fr.dbpedia.org/resource/Big_beat
814,Chanson humoristique
815,Reggae-ska
816,http://fr.dbpedia.org/resource/Musique_alternative
817,http://fr.dbpedia.org/resource/Musique_occitane
818,http://fr.dbpedia.org/resource/Reggeaton
819,blues-rock
820,http://fr.dbpedia.org/resource/Dark
821,http://fr.dbpedia.org/resource/Goth
822,http://fr.dbpedia.org/resource/NSBM
823,http://fr.dbpedia.org/resource/Nu_Jazz
824,http://fr.dbpedia.org/resource/Hip-hop_soul
825,http://fr.dbpedia.org/resource/Soufisme
826,http://fr.dbpedia.org/resource/Progressive_metal
827,http://fr.dbpedia.org/resource/Snap_(musique)
828,http://fr.dbpedia.org/resource/Jerk_urbain
829,Folk et soul
830,http://fr.dbpedia.org/resource/Jumpstyle
831,http://fr.dbpedia.org/resource/Musique_concrète
832,"Electronique, pop et dance"
833,"rock indépendant, néofolk"
834,"musique de chambre, musique symphonique, récitals de piano, orgue et clavecin"
835,http://fr.dbpedia.org/resource/Hi-NRG
836,"Pop rock, musique napolitaine"
837,http://fr.dbpedia.org/resource/Midwest_rap
838,http://fr.dbpedia.org/resource/Folk_psychédélique
839,http://fr.dbpedia.org/resource/Musique_Classique
840,"Electronica, breakcore"
841,"Chanson enfantines, pop"
842,Punk Pop
843,pop rock
844,http://fr.dbpedia.org/resource/Album-oriented_rock
845,http://fr.dbpedia.org/resource/Philadelphia_soul
846,http://fr.dbpedia.org/resource/Musique_francophone
847,http://fr.dbpedia.org/resource/Mbalax_(musique)
848,Crooner arabe
849,http://fr.dbpedia.org/resource/Slowcore
850,http://fr.dbpedia.org/resource/Rock_zambien
851,http://fr.dbpedia.org/resource/Mathcore
852,http://fr.dbpedia.org/resource/Electronic_rock
853,http://fr.dbpedia.org/resource/Timba
854,"funk, jazz, rock"
855,http://fr.dbpedia.org/resource/Indie_folk
856,http://fr.dbpedia.org/resource/Kpop
857,http://fr.dbpedia.org/resource/Musique_psychédélique
858,http://fr.dbpedia.org/resource/Hard_dance
859,http://fr.dbpedia.org/resource/Bande_son
860,http://fr.dbpedia.org/resource/Butō
861,http://fr.dbpedia.org/resource/Musique_chrétienne_contemporaine
862,http://fr.dbpedia.org/resource/Death_'n'_roll
863,http://fr.dbpedia.org/resource/Chaoui_(musique)
864,http://fr.dbpedia.org/resource/Musique_albanaise
865,http://fr.dbpedia.org/resource/Hardcore_punk
866,http://fr.dbpedia.org/resource/Corse
867,"Pop-électro, trip hop, dub, funk"
868,http://fr.dbpedia.org/resource/Emocore
869,Musique pour enfants
870,http://fr.dbpedia.org/resource/Freestyle_(genre_musical)
871,chanson ou Lied
872,"Gnaoua, Rock, Chant sacré"
873,http://fr.dbpedia.org/resource/Surf_rock
874,http://fr.dbpedia.org/resource/Polyphonie
875,"Pop, house, dance"
876,"Jazz, rhythm and blues et blues"
877,http://fr.dbpedia.org/resource/Électro
878,http://fr.dbpedia.org/resource/Musette_(bal)
879,http://fr.dbpedia.org/resource/Klezmer
880,http://fr.dbpedia.org/resource/Musique_balkanique
881,P136
882,http://fr.dbpedia.org/resource/Électropunk
883,http://fr.dbpedia.org/resource/Digital_hardcore
884,http://fr.dbpedia.org/resource/Techno_industrielle
885,Musique vocale
886,http://fr.dbpedia.org/resource/Concerto
887,http://fr.dbpedia.org/resource/Néoclassique_(danse)
888,country
889,http://fr.dbpedia.org/resource/Musique_Pop
890,http://fr.dbpedia.org/resource/Chant_grégorien
891,http://fr.dbpedia.org/resource/Polyphonies_de_la_Renaissance
892,Chorals de Bach
893,"funk, jazz, soul et hip-hop."
894,Electro world
895,http://fr.dbpedia.org/resource/Anime
896,http://fr.dbpedia.org/resource/Simulation_de_drague
897,http://fr.dbpedia.org/resource/Metal_mélodique
898,http://fr.dbpedia.org/resource/Variété_Française_Indépendante_(musique)
899,http://fr.dbpedia.org/resource/Post_rock
900,http://fr.dbpedia.org/resource/Hyphy
901,http://fr.dbpedia.org/resource/Folktronica
902,http://fr.dbpedia.org/resource/Electro-hip_hop
903,Progressive Metal
904,http://fr.dbpedia.org/resource/Musiques_de_film
905,"pop, techno, dance"
906,"Rock, noise, jazz"
907,"Hip-hop alternatif, rap underground, horrorcore"
908,http://fr.dbpedia.org/resource/Musique_de_scène
909,cantates
910,chansons
911,oratorios
912,œuvres orchestrales
913,http://fr.dbpedia.org/resource/Rebetiko
914,http://fr.dbpedia.org/resource/Musique_chinoise
915,"jazz, bel canto, musique classique, musique roumaine"
916,"Pop rock, rock alternatif"
917,http://fr.dbpedia.org/resource/Oriental_metal
918,http://fr.dbpedia.org/resource/Musique_écossaise
919,http://fr.dbpedia.org/resource/Dark_wave
920,http://fr.dbpedia.org/resource/Crossover_thrash
921,"K-pop, pop, electro-pop, dance pop, ballade"
922,crossover classique
923,"Chanson oranaise, Bédoui"
924,http://fr.dbpedia.org/resource/Electro_House
925,chansons pour enfants
926,http://fr.dbpedia.org/resource/Chaâbi_tunisien
927,http://fr.dbpedia.org/resource/Musique_andalouse
928,http://fr.dbpedia.org/resource/Zydeco
929,http://fr.dbpedia.org/resource/Cajun
930,Chansons
931,"hip hop, rap"
932,http://fr.dbpedia.org/resource/Dark_mMtal
933,http://fr.dbpedia.org/resource/Gothic_Metal
934,"Ambiance, alternatif"
935,http://fr.dbpedia.org/resource/Raï
936,"Ambient, musique électronique"
937,http://fr.dbpedia.org/resource/Dabkeh
938,"Chanson oranaise, Raï"
939,"Metalcore, Metal-électronique"
940,Piano metal
941,musique française ancienne et musique patriotique polonaise
942,Metal
943,http://fr.dbpedia.org/resource/Français
944,"Musique classique, jazz"
945,http://fr.dbpedia.org/resource/Cantiones_natalitiæ
946,rhythm and blues
947,http://fr.dbpedia.org/resource/Reggaetón
948,"Kpop, avec le groupe Chakra"
949,http://fr.dbpedia.org/resource/Street_dance
950,Violon Pop
951,Messes
952,Motets
953,http://fr.dbpedia.org/resource/Arabe_(musique)
954,http://fr.dbpedia.org/resource/Opéra_bouffe
955,"Musique du Sertanejo, Pop"
956,Renaissance tardive
957,jazz
958,"Country, sertanejo, musique populaire brésilienne"
959,http://fr.dbpedia.org/resource/Djent
960,Musique créoloceltique
961,http://fr.dbpedia.org/resource/Rock_portugais
962,http://fr.dbpedia.org/resource/Musique_chrétienne
963,http://fr.dbpedia.org/resource/Rock_in_opposition
964,"Dance-pop, pop, house"
965,"Alpenrock, Rock influencé par la musique tyrolienne traditionnelle"
966,Chaâbi algérois et gharnati
967,http://fr.dbpedia.org/resource/Unblack_metal
968,http://fr.dbpedia.org/resource/Bubblegum_pop
969,http://fr.dbpedia.org/resource/Vocaloid
970,http://fr.dbpedia.org/resource/Surf
971,http://fr.dbpedia.org/resource/Garage
972,musique sacrée sur des paroles néerlandaises et latines
973,"Chanson française, pop, folk, musique grecque, nouvelle vague grecque"
974,"Folk, turbo folk, pop-folk"
975,"Turbo folk, pop-folk"
976,http://fr.dbpedia.org/resource/Oriental_(Maroc)
977,"pop, rock"
978,http://fr.dbpedia.org/resource/Drum_&_Bass
979,http://fr.dbpedia.org/resource/Trap
980,http://fr.dbpedia.org/resource/Drumstep
981,http://fr.dbpedia.org/resource/Moombahton
982,http://fr.dbpedia.org/resource/Glitch-hop
983,http://fr.dbpedia.org/resource/Moombahcore
984,http://fr.dbpedia.org/resource/Fidget_House
985,http://fr.dbpedia.org/resource/Complextro
986,http://fr.dbpedia.org/resource/Bachata
987,"Pop psychédélique, Noise pop, Lo-fi, Freak folk, avant-garde music"
988,http://fr.dbpedia.org/resource/Thrash_Metal
989,"Synthpop, indietronica, darkwave, witch house"
990,"Electronique, pop, jazz, Ultrascore, contemporain"
991,http://fr.dbpedia.org/resource/Turbo_folk
992,http://fr.dbpedia.org/resource/Black_Metal
993,http://fr.dbpedia.org/resource/Death_Industriel
994,"Folk, chanson, world music"
995,http://fr.dbpedia.org/resource/Metal_Symphonique
996,http://fr.dbpedia.org/resource/Brutal_Death_Metal
997,"Jazz, Musique haïtienne"
998,Opéras
999,"rap, slam, soul, semba, rumba congolaise, sébéné"
1000,"Schlager, humoristique"
1001,"Hard-rock, Pop-rock, Ethno-rock"
1002,"Pop rock, folk, soul et neo soul"
1003,http://fr.dbpedia.org/resource/Neo-soul
1004,"R & B, blues et soul"
1005,"metal, rock, pop"
1006,Pop et dance
1007,Pop et folk
1008,"Hardcore punk, black metal, Black'N Roll"
1009,http://fr.dbpedia.org/resource/Pirate_Metal
1010,"Pop, folk rock et funk"
1011,"néo metal, Rock-Metal"
1012,http://fr.dbpedia.org/resource/Musique
1013,http://fr.dbpedia.org/resource/Musique_indépendante
1014,"Musique instrumentale, musique classique"
1015,http://fr.dbpedia.org/resource/Psychobilly
1016,http://fr.dbpedia.org/resource/Gothabilly
1017,http://fr.dbpedia.org/resource/Musique_cubaine
1018,Punk rock et pop punk
1019,"Cheapcore, , gabber et hardcore"
1020,Post-hardcoreAcoustic Rock
1021,http://fr.dbpedia.org/resource/Coldwave
1022,http://fr.dbpedia.org/resource/Avant-garde_(art)
1023,Acoustique / Pop
1024,http://fr.dbpedia.org/resource/Électro-acoustique
1025,"Rock, Hard-rock"
1026,http://fr.dbpedia.org/resource/Musique_crétoise
1027,"musique de chambre, opéras, ballets et mélodies"
1028,http://fr.dbpedia.org/resource/Heavenly_voices
1029,http://fr.dbpedia.org/resource/Mouvement_gothique
1030,http://fr.dbpedia.org/resource/Free_funk
1031,Sludge metal
1032,Hardcore
1033,"pop-rock, pop"
1034,"Pop, R&B et hip-hop"
1035,http://fr.dbpedia.org/resource/Psybient
1036,http://fr.dbpedia.org/resource/Psytrance
1037,http://fr.dbpedia.org/resource/Bhangra
1038,http://fr.dbpedia.org/resource/Surf_music
1039,Pop-folk
1040,http://fr.dbpedia.org/resource/Musique_populaire
1041,"ska, Punk-Ska"
1042,http://fr.dbpedia.org/resource/J-Rock
1043,http://fr.dbpedia.org/resource/Rock_musique
1044,http://fr.dbpedia.org/resource/Pub_rock
1045,http://fr.dbpedia.org/resource/Rap_rock
1046,http://fr.dbpedia.org/resource/Street_Punk
